bank,review,clean_review,rating,date,source,sentiment,sentiment_score
BOA,bro the worst app made by human kind!! as a software engineer it make me so sad seeing enterprise as big as BOA make apps like this. it is a disgrace for our country!!,bro the worst app made by human kind!! as a software engineer it make me so sad seeing enterprise as big as BOA make apps like this. it is a disgrace for our country!!,1,2025-03-05,Google Play,negative,0.9998133778572083
BOA,Whenever I try to sign in app close please fixed it out,Whenever I try to sign in app close please fixed it out,2,2025-01-21,Google Play,negative,0.9976611137390137
BOA,so poor app to use can't start up when open the app,so poor app to use cant start up when open the app,1,2024-08-08,Google Play,negative,0.9998086094856262
BOA,Always do update and that is annoying,Always do update and that is annoying,3,2025-01-27,Google Play,negative,0.9994439482688904
BOA,I have been using this app for two years.It is amazing.,I have been using this app for two years.It is amazing.,5,2025-02-01,Google Play,positive,0.9998595714569092
BOA,What is the purpose or point of not allowing to take a screenshot of the recipe after transferring???,What is the purpose or point of not allowing to take a screenshot of the recipe after transferring???,1,2024-05-29,Google Play,negative,0.9991626739501953
BOA,Very poor app b/c highly slow to open the app,Very poor app bc highly slow to open the app,1,2024-08-12,Google Play,negative,0.99980229139328
BOA,The update app is the worest one when i compare with past.,The update app is the worest one when i compare with past.,1,2024-04-28,Google Play,negative,0.9917793869972229
BOA,"Best app, somehow waiting a few minutes","Best app, somehow waiting a few minutes",5,2025-01-23,Google Play,negative,0.6387034058570862
BOA,It's easy used to operate program and secured 👍👍,Its easy used to operate program and secured,4,2024-09-25,Google Play,negative,0.6554978489875793
BOA,"This app crashes everytime, please fix it","This app crashes everytime, please fix it",1,2024-11-12,Google Play,negative,0.9996472597122192
BOA,Nice app and it's easy to use,Nice app and its easy to use,5,2025-02-21,Google Play,positive,0.9996604919433594
BOA,It is the worst app that I have ever downloaded. It crushes every time I log in 👎 👎 👎 👎 👎 👎 👎 👎 👎 👎 👎 👎 👎 👎,It is the worst app that I have ever downloaded. It crushes every time I log in,1,2024-02-14,Google Play,negative,0.9997941851615906
BOA,Very poor app. Its Always cresh and not compatible,Very poor app. Its Always cresh and not compatible,2,2024-07-13,Google Play,negative,0.999818742275238
BOA,Much better and easy to access then the last boa app,Much better and easy to access then the last boa app,5,2024-02-05,Google Play,negative,0.9890987873077393
BOA,its best app but its don't working in poor connection area so,its best app but its dont working in poor connection area so,5,2024-07-03,Google Play,negative,0.9968118071556091
BOA,Very laggy un able to make transactions Fix it,Very laggy un able to make transactions Fix it,1,2024-05-10,Google Play,negative,0.9998063445091248
BOA,Keeps crashing everytime what a disaster,Keeps crashing everytime what a disaster,1,2024-05-01,Google Play,negative,0.9993972778320312
BOA,"Why is the app asking me to remove developer options? Why does it matter what I do with my phone , this is unacceptable! Fix this","Why is the app asking me to remove developer options? Why does it matter what I do with my phone , this is unacceptable! Fix this",3,2024-05-06,Google Play,negative,0.9997825026512146
BOA,Best app but after the update the screenshot not working,Best app but after the update the screenshot not working,4,2024-02-19,Google Play,negative,0.9986650943756104
BOA,What's wrong with app suddenly stoped to open?,Whats wrong with app suddenly stoped to open?,1,2024-03-25,Google Play,negative,0.9982091188430786
BOA,"you guys keep on releasing unstable app, now it won't login","you guys keep on releasing unstable app, now it wont login",2,2024-04-30,Google Play,positive,0.9565377831459045
BOA,Simplify your life by using the Abyssinia app I like it because it is comfortable and safe,Simplify your life by using the Abyssinia app I like it because it is comfortable and safe,5,2024-04-11,Google Play,positive,0.9996391534805298
BOA,Error occurred try again for 5 days tele birr user not found ለራሴ አዝዤ,Error occurred try again for 5 days tele birr user not found ለራሴ አዝዤ,1,2024-07-08,Google Play,negative,0.9983060359954834
BOA,The onky defect is that it is too slow,The onky defect is that it is too slow,3,2024-04-25,Google Play,negative,0.9996615648269653
BOA,it doesnt work it crashes,it doesnt work it crashes,1,2024-05-03,Google Play,negative,0.9852178692817688
BOA,Not working properly always loading !,Not working properly always loading !,3,2024-02-04,Google Play,negative,0.9998049139976501
BOA,"The worst app. Can't even login to my device. Phone : Pexel7a, version : android 13.","The worst app. Cant even login to my device. Phone : Pexel7a, version : android 13.",1,2024-01-16,Google Play,negative,0.999808132648468
BOA,Its very slow and fail to load any transaction,Its very slow and fail to load any transaction,2,2024-02-15,Google Play,negative,0.999752938747406
BOA,I can't update the enable button not open.,I cant update the enable button not open.,1,2024-04-24,Google Play,negative,0.9991782307624817
BOA,Easy and very nice app to load more than the previouse,Easy and very nice app to load more than the previouse,5,2024-02-06,Google Play,positive,0.9993129968643188
BOA,Frequently crashing fix it please,Frequently crashing fix it please,1,2024-05-01,Google Play,positive,0.9488211274147034
BOA,Annoying it doesn't work totally,Annoying it doesnt work totally,1,2024-05-01,Google Play,negative,0.9997684359550476
BOA,You have made a great application that is easy to use,You have made a great application that is easy to use,4,2024-02-08,Google Play,positive,0.9994623064994812
BOA,95% of the time it crashes,95 of the time it crashes,1,2024-05-01,Google Play,negative,0.9981650710105896
BOA,Tnx for updating the app its easy and fadt,Tnx for updating the app its easy and fadt,5,2024-02-04,Google Play,negative,0.9770723581314087
BOA,It is easy to use and very fast app,It is easy to use and very fast app,5,2024-02-23,Google Play,positive,0.9995606541633606
BOA,Nice looking app but a terrible user experience.,Nice looking app but a terrible user experience.,1,2024-09-03,Google Play,negative,0.9958102703094482
BOA,Not reliable always with some issues,Not reliable always with some issues,1,2024-04-22,Google Play,negative,0.9995911717414856
BOA,The updated version is nice one BOA always #1 bank,The updated version is nice one BOA always 1 bank,5,2024-02-10,Google Play,positive,0.9990594983100891
BOA,all the time updated but im not satisfy by boa mobile bancking 😡😡😡,all the time updated but im not satisfy by boa mobile bancking,1,2024-05-02,Google Play,negative,0.9996633529663086
BOA,The most terrible mobel banking app in the world it is not working ones in a week,The most terrible mobel banking app in the world it is not working ones in a week,1,2024-04-13,Google Play,negative,0.9983479976654053
BOA,Why do u force me to Turn OFF developers option just to use your app its not fair and am not using ur app anymore,Why do u force me to Turn OFF developers option just to use your app its not fair and am not using ur app anymore,1,2024-05-10,Google Play,negative,0.9993390440940857
BOA,"I can not open and use the application,please help me!","I can not open and use the application,please help me!",5,2024-08-15,Google Play,negative,0.9995014667510986
BOA,worst banking app i have ever used. Try to modify it,worst banking app i have ever used. Try to modify it,2,2024-03-19,Google Play,negative,0.9997920393943787
BOA,The application is extremely slow.,The application is extremely slow.,1,2024-03-16,Google Play,negative,0.9997929930686951
BOA,This new version of the app is really great. Loved it!,This new version of the app is really great. Loved it!,5,2024-01-15,Google Play,positive,0.9998737573623657
BOA,Was good at first but now i couldn't reach my apollo account in the mobile banking app,Was good at first but now i couldnt reach my apollo account in the mobile banking app,1,2024-03-03,Google Play,negative,0.9975094795227051
BOA,What is that disable developer option I have never seen any app commands.,What is that disable developer option I have never seen any app commands.,3,2024-05-22,Google Play,negative,0.9988861680030823
BOA,The App's crash always.. Error.....,The Apps crash always.. Error.....,3,2024-09-27,Google Play,negative,0.9997462630271912
BOA,Great UI UX Design !!!,Great UI UX Design !!!,5,2024-05-09,Google Play,positive,0.9996935129165649
BOA,It is not downloading. It stops at 79 % . Why ?,It is not downloading. It stops at 79 . Why ?,1,2024-01-23,Google Play,negative,0.999322772026062
BOA,The keyboard not Working please fix it,The keyboard not Working please fix it,1,2024-02-14,Google Play,negative,0.9994933605194092
BOA,"It's not working totally, what a useless app is it,","Its not working totally, what a useless app is it,",1,2024-07-31,Google Play,negative,0.9998112320899963
BOA,i find it interesting specially in reciept downloading,i find it interesting specially in reciept downloading,1,2024-11-12,Google Play,positive,0.9981314539909363
BOA,This app is going to the worest boa app ever😡 It crushes every time login.,This app is going to the worest boa app ever It crushes every time login.,1,2024-05-02,Google Play,negative,0.9930371642112732
BOA,Always error occured. The worst app ever,Always error occured. The worst app ever,1,2024-06-20,Google Play,negative,0.9997997879981995
BOA,It's not working for 3days. Come on as a big bank in Ethiopia this is unprofessionallism from boa,Its not working for 3days. Come on as a big bank in Ethiopia this is unprofessionallism from boa,1,2024-05-15,Google Play,negative,0.9993664622306824
BOA,"screenshot isn't working, Please modify it","screenshot isnt working, Please modify it",2,2024-07-22,Google Play,negative,0.9992132186889648
BOA,good App and user friendly.,good App and user friendly.,4,2024-05-01,Google Play,positive,0.9998492002487183
BOA,Poor application. It turned off by itself,Poor application. It turned off by itself,1,2024-07-23,Google Play,negative,0.9997444748878479
BOA,After update it doesn't work well,After update it doesnt work well,2,2024-07-09,Google Play,negative,0.999586284160614
BOA,It's good when i've downloaded at first. But now it doesn't work well,Its good when ive downloaded at first. But now it doesnt work well,2,2024-05-20,Google Play,negative,0.9551230669021606
BOA,Is it necessary to switch off developer options every time to use mobile banking?🤔🤔😡😡😡,Is it necessary to switch off developer options every time to use mobile banking?,1,2024-08-04,Google Play,negative,0.9985412359237671
BOA,It is always crushing it loged me out all the time,It is always crushing it loged me out all the time,1,2024-04-28,Google Play,negative,0.9912962913513184
BOA,"How many hours should I wait after transferring money to telebirr, please do something about the transfer delay issue I need my money when ever.","How many hours should I wait after transferring money to telebirr, please do something about the transfer delay issue I need my money when ever.",1,2024-09-15,Google Play,negative,0.9988893866539001
BOA,This app is so annoying as the previous version.,This app is so annoying as the previous version.,3,2024-04-30,Google Play,negative,0.9997738003730774
BOA,Fast and reliable,Fast and reliable,5,2024-11-18,Google Play,positive,0.9998595714569092
BOA,It doesn't work on my 2 devices A05 and A34 😡,It doesnt work on my 2 devices A05 and A34,1,2024-12-02,Google Play,negative,0.99950110912323
BOA,"I mean how could a big financial company like this, be this much irresponsible to release this app? You should be ashamed!","I mean how could a big financial company like this, be this much irresponsible to release this app? You should be ashamed!",1,2024-08-06,Google Play,negative,0.9994394183158875
BOA,This application isn't working properly,This application isnt working properly,1,2024-05-03,Google Play,negative,0.9997417330741882
BOA,አንድ star ራሱ ይበዛበታል። i dont recomend to use this app also the bank,አንድ star ራሱ ይበዛበታል i dont recomend to use this app also the bank,1,2024-11-12,Google Play,negative,0.9958114624023438
BOA,I need a support the app is not working,I need a support the app is not working,5,2024-11-12,Google Play,negative,0.9998034834861755
BOA,Plz fix the Apps ....screenshot lovation hide from glarey share botten not work😔😔,Plz fix the Apps ....screenshot lovation hide from glarey share botten not work,1,2024-08-30,Google Play,negative,0.9996651411056519
BOA,it's so slow app please fix it,its so slow app please fix it,2,2024-04-13,Google Play,negative,0.9992101192474365
BOA,Update to the simplest way it requires the developer option on and off why this is,Update to the simplest way it requires the developer option on and off why this is,5,2024-10-04,Google Play,negative,0.998016357421875
BOA,Great app with great services,Great app with great services,5,2024-09-19,Google Play,positive,0.9998226761817932
BOA,slow only some times the wey it is veary nice app,slow only some times the wey it is veary nice app,5,2024-06-05,Google Play,positive,0.9498581886291504
BOA,BoA Mobile good bank,BoA Mobile good bank,5,2025-06-02,Google Play,positive,0.9984728693962097
BOA,How to download or screenshot of payment receipt...what kinda worst app ever 🤮🤮🤢,How to download or screenshot of payment receipt...what kinda worst app ever,1,2024-09-11,Google Play,negative,0.9998025298118591
BOA,"From Ethiopian Internet banking Abbisiniya Internet banking application is the most worst boring and slower app, please fix that","From Ethiopian Internet banking Abbisiniya Internet banking application is the most worst boring and slower app, please fix that",1,2024-05-01,Google Play,negative,0.9995355606079102
BOA,I think I remember it worked once upon time...,I think I remember it worked once upon time...,2,2024-05-02,Google Play,positive,0.9455673098564148
BOA,"It is so bad apps ,it doesn't work","It is so bad apps ,it doesnt work",1,2024-07-06,Google Play,negative,0.9998082518577576
BOA,It's not functional at all,Its not functional at all,1,2024-05-08,Google Play,negative,0.9997765421867371
BOA,The poorest mobile banking survice ever. Only error reports frequently,The poorest mobile banking survice ever. Only error reports frequently,1,2024-07-16,Google Play,negative,0.999705970287323
BOA,"It's nice, the stack thing needs update thou","Its nice, the stack thing needs update thou",5,2024-04-28,Google Play,negative,0.7096509337425232
BOA,The app is not properly working.,The app is not properly working.,3,2024-04-28,Google Play,negative,0.999790370464325
BOA,Absolutely it's fantastic apps this New apps it's fast and good apps,Absolutely its fantastic apps this New apps its fast and good apps,5,2024-01-11,Google Play,positive,0.9998859167098999
BOA,It is good &fast to open!!,It is good fast to open!!,5,2024-02-14,Google Play,positive,0.9998648166656494
BOA,so far good but always it lugs,so far good but always it lugs,3,2024-08-17,Google Play,negative,0.982947051525116
BOA,Is not working both this one and apollo did u make it better pls am gonne stop using this bank because of the mobile banking,Is not working both this one and apollo did u make it better pls am gonne stop using this bank because of the mobile banking,1,2024-07-19,Google Play,negative,0.9996222257614136
BOA,"I am Aimohon Joel , It's can be Good for a Better Conversation in Time 🙂","I am Aimohon Joel , Its can be Good for a Better Conversation in Time",3,2024-09-14,Google Play,negative,0.9921661615371704
BOA,Very good app its easy to use,Very good app its easy to use,5,2024-02-15,Google Play,positive,0.9997560381889343
BOA,It's very good but sometimes isn't work probably,Its very good but sometimes isnt work probably,5,2024-07-12,Google Play,positive,0.8852146863937378
BOA,but not opening on android,but not opening on android,4,2025-05-19,Google Play,negative,0.9952228665351868
BOA,It always crashes,It always crashes,1,2024-05-02,Google Play,negative,0.9992138147354126
BOA,It doesn't work at all.,It doesnt work at all.,2,2025-01-02,Google Play,negative,0.9996616840362549
BOA,I don't get why this app is developed it is not functional at all !!,I dont get why this app is developed it is not functional at all !!,1,2024-05-12,Google Play,negative,0.9997826218605042
BOA,The previous version is better it doesn't work,The previous version is better it doesnt work,1,2024-08-04,Google Play,negative,0.9997299313545227
BOA,You should include manual OTP input!,You should include manual OTP input!,1,2024-02-13,Google Play,negative,0.9951286315917969
BOA,Sorry to say it is very poor apps I have decided to suspend the BoA account,Sorry to say it is very poor apps I have decided to suspend the BoA account,1,2024-04-25,Google Play,negative,0.9997908473014832
BOA,there is no speed,there is no speed,1,2025-03-19,Google Play,negative,0.9994422793388367
BOA,Improved to be the best,Improved to be the best,5,2025-03-11,Google Play,positive,0.9998570680618286
BOA,The new version is really nice. Keep it up,The new version is really nice. Keep it up,4,2024-01-18,Google Play,positive,0.9998657703399658
BOA,The app is not good need a few work,The app is not good need a few work,3,2024-06-11,Google Play,negative,0.9997538924217224
BOA,it keeps crashing,it keeps crashing,1,2024-04-29,Google Play,negative,0.9201816916465759
BOA,This app is not working!!,This app is not working!!,1,2024-05-04,Google Play,negative,0.9997822642326355
BOA,best banking app in the wworld,best banking app in the wworld,5,2025-02-22,Google Play,positive,0.999572217464447
BOA,The Bank I always love 😘 and work with them is priceless,The Bank I always love and work with them is priceless,5,2024-04-24,Google Play,positive,0.99979168176651
BOA,Not work this app ...what is the problem,Not work this app ...what is the problem,1,2024-04-20,Google Play,negative,0.9997695088386536
BOA,I can't dijitalize my atm in the apollo app on my phone,I cant dijitalize my atm in the apollo app on my phone,1,2025-01-22,Google Play,negative,0.9952568411827087
BOA,Almost better compared to cbe where it is not qualified for,Almost better compared to cbe where it is not qualified for,4,2025-03-09,Google Play,negative,0.9741678237915039
BOA,It keeps on crashing,It keeps on crashing,1,2024-04-20,Google Play,neutral,0.5192267298698425
BOA,"thank you for your social services like, vertual banking, non touch ATM, Cadrless and withdrwal with out passbook...","thank you for your social services like, vertual banking, non touch ATM, Cadrless and withdrwal with out passbook...",5,2024-11-12,Google Play,positive,0.9878895878791809
BOA,Please try another because this app doesn't feet the need of this generation,Please try another because this app doesnt feet the need of this generation,1,2024-10-25,Google Play,negative,0.9954032897949219
BOA,"Horrible, your apps are getting worse and worse","Horrible, your apps are getting worse and worse",1,2024-02-16,Google Play,negative,0.9997705817222595
BOA,Very Fast And attractive App,Very Fast And attractive App,5,2024-02-20,Google Play,positive,0.9998482465744019
BOA,Your system is the worst you should do better😡😡😡😡😡😡,Your system is the worst you should do better,2,2024-12-11,Google Play,negative,0.9997891783714294
BOA,Not working on this days,Not working on this days,1,2025-02-26,Google Play,negative,0.9972773194313049
BOA,this app is not available,this app is not available,1,2025-01-02,Google Play,negative,0.9997593760490417
BOA,Good but not working top up,Good but not working top up,5,2024-05-20,Google Play,positive,0.9643868207931519
BOA,Poorly functioning app,Poorly functioning app,3,2024-12-13,Google Play,negative,0.999775230884552
BOA,The dirtiest application ever seen...,The dirtiest application ever seen...,1,2024-12-20,Google Play,negative,0.9954877495765686
BOA,i can't use this app why?,i cant use this app why?,5,2025-03-07,Google Play,negative,0.998691976070404
BOA,The is not functional at all?,The is not functional at all?,2,2025-02-12,Google Play,negative,0.9997331500053406
BOA,ምን ሆናችው ነው ግን ?በጣም ቀርፋፋ ነው፡ቢያንስ እንኳን እንደ Apollo ቢፈጥን ። I'm more 15years customers in your bank but due your Application i decide to shift for other bank like CBE OR TELEBIRR PLEASE FIX THE SPEED,ምን ሆናችው ነው ግን ?በጣም ቀርፋፋ ነውቢያንስ እንኳን እንደ Apollo ቢፈጥን Im more 15years customers in your bank but due your Application i decide to shift for other bank like CBE OR TELEBIRR PLEASE FIX THE SPEED,1,2024-01-18,Google Play,negative,0.9927459359169006
BOA,Not working properly why?????????,Not working properly why?????????,1,2024-04-29,Google Play,negative,0.999762237071991
BOA,Poor mobile banking alwayes not working alwayes,Poor mobile banking alwayes not working alwayes,1,2024-05-18,Google Play,negative,0.9997960925102234
BOA,I Don't Like It Once U Open It's open did Not Ask U The Pin when u get back Not Safty the Old Version Is More Secured,I Dont Like It Once U Open Its open did Not Ask U The Pin when u get back Not Safty the Old Version Is More Secured,2,2024-02-06,Google Play,negative,0.9747637510299683
BOA,faster bank of Abissinya,faster bank of Abissinya,5,2025-04-08,Google Play,positive,0.9722139239311218
BOA,sometime it is not working wel,sometime it is not working wel,4,2024-04-27,Google Play,negative,0.9996587038040161
BOA,A little faster than before . Thanks,A little faster than before . Thanks,5,2024-03-05,Google Play,positive,0.9996907711029053
BOA,I have never seen the worst mobile app like this,I have never seen the worst mobile app like this,5,2024-04-29,Google Play,negative,0.9995693564414978
BOA,Please fix the app i doesn't belongs to Abbssinya Bank Name,Please fix the app i doesnt belongs to Abbssinya Bank Name,1,2024-05-22,Google Play,negative,0.9988632202148438
BOA,I am comfortable with your good service,I am comfortable with your good service,5,2024-05-04,Google Play,positive,0.9998639822006226
BOA,It's useless app downgraded.,Its useless app downgraded.,1,2024-12-29,Google Play,negative,0.9997963309288025
BOA,Developer option to be off really,Developer option to be off really,1,2024-06-06,Google Play,negative,0.9903939366340637
BOA,Very poor proformance,Very poor proformance,1,2025-03-01,Google Play,negative,0.9998043179512024
BOA,It demands to disable developer option.,It demands to disable developer option.,1,2024-06-27,Google Play,negative,0.9994282126426697
BOA,Worst application relative to other Ethiopia mobile banking app,Worst application relative to other Ethiopia mobile banking app,1,2024-05-06,Google Play,negative,0.999796450138092
BOA,Not bad but please make it lite pls,Not bad but please make it lite pls,1,2024-04-23,Google Play,positive,0.9990805387496948
BOA,The worst App i have never seen like this before,The worst App i have never seen like this before,1,2024-11-12,Google Play,negative,0.999774158000946
BOA,"What's up I can't log in, what's wrong","Whats up I cant log in, whats wrong",5,2024-10-22,Google Play,negative,0.9996212720870972
BOA,best app from any mobilebanking,best app from any mobilebanking,5,2024-05-04,Google Play,positive,0.9990023970603943
BOA,It is really make my life so much easy!,It is really make my life so much easy!,5,2024-05-12,Google Play,positive,0.9993164539337158
BOA,"Worest app, it cannot be downloaded","Worest app, it cannot be downloaded",2,2024-06-05,Google Play,negative,0.9979676604270935
BOA,This is too poorer than the previous app.,This is too poorer than the previous app.,1,2024-05-03,Google Play,negative,0.9997180104255676
BOA,Just make it work please🤣 this is embarrassing for a bank of your size,Just make it work please this is embarrassing for a bank of your size,1,2024-10-04,Google Play,negative,0.9988179802894592
BOA,Mostly not working 😑,Mostly not working,1,2024-08-14,Google Play,negative,0.9997192025184631
BOA,Very easy to use,Very easy to use,5,2024-09-30,Google Play,positive,0.9991422891616821
BOA,Is it even working these days? Please check it.,Is it even working these days? Please check it.,1,2024-07-04,Google Play,positive,0.9892705678939819
BOA,It is not working at all,It is not working at all,1,2024-07-16,Google Play,negative,0.9997811913490295
BOA,The worst update ever You don't deserve one star;,The worst update ever You dont deserve one star;,1,2024-05-01,Google Play,negative,0.9997938275337219
BOA,It is not working at all.,It is not working at all.,1,2024-04-24,Google Play,negative,0.999782145023346
BOA,It doesnt send birr immediately to anything,It doesnt send birr immediately to anything,1,2024-02-17,Google Play,negative,0.9893590211868286
BOA,The worest app ever made i would not recommende for no one,The worest app ever made i would not recommende for no one,1,2024-09-16,Google Play,neutral,0.561128556728363
BOA,very fast also nice app i love it,very fast also nice app i love it,5,2024-04-22,Google Play,positive,0.9998733997344971
BOA,Really work very good app l like you BoA,Really work very good app l like you BoA,5,2024-04-26,Google Play,positive,0.9998058676719666
BOA,The best bank with the worst application and ussd service.,The best bank with the worst application and ussd service.,1,2024-04-30,Google Play,negative,0.9984097480773926
BOA,"General, when I considered from other banks, this bank is unique","General, when I considered from other banks, this bank is unique",4,2024-04-11,Google Play,positive,0.9998138546943665
BOA,It is not work for my device,It is not work for my device,5,2024-08-27,Google Play,negative,0.9997636675834656
BOA,Good but Very slow.,Good but Very slow.,1,2024-07-08,Google Play,positive,0.9877548813819885
BOA,One of the poorest mobile banking system,One of the poorest mobile banking system,1,2024-11-13,Google Play,negative,0.9997566342353821
BOA,add receipt pdf like telebirr,add receipt pdf like telebirr,5,2024-04-14,Google Play,negative,0.9775200486183167
BOA,"Best finance app,","Best finance app,",5,2024-02-05,Google Play,positive,0.9996914863586426
BOA,I have a great experience using this App,I have a great experience using this App,5,2024-02-19,Google Play,positive,0.999530553817749
BOA,It's not fast to use,Its not fast to use,3,2024-03-08,Google Play,negative,0.9901657700538635
BOA,Thank you for wasting my time Abyssinia.,Thank you for wasting my time Abyssinia.,1,2024-02-26,Google Play,negative,0.9570664763450623
BOA,Very good app!!,Very good app!!,5,2024-02-14,Google Play,positive,0.9998703002929688
BOA,This app doesn't work,This app doesnt work,1,2024-06-30,Google Play,negative,0.9996943473815918
BOA,That's a fantastic app! L,Thats a fantastic app! L,2,2024-04-29,Google Play,positive,0.9998478889465332
BOA,It is not working,It is not working,1,2024-04-23,Google Play,negative,0.9997721314430237
BOA,The worst App I have ever seen.,The worst App I have ever seen.,1,2024-04-25,Google Play,negative,0.9997918009757996
BOA,Corrupted and poor app,Corrupted and poor app,1,2024-07-24,Google Play,negative,0.9997439980506897
BOA,Worst app ever. Barely works,Worst app ever. Barely works,1,2024-05-02,Google Play,negative,0.9998102784156799
BOA,Best version of boa apps,Best version of boa apps,1,2024-03-02,Google Play,positive,0.999344527721405
BOA,An excellent app.,An excellent app.,5,2024-03-01,Google Play,positive,0.9998602867126465
BOA,This app is very wonderful,This app is very wonderful,5,2024-04-24,Google Play,positive,0.999883770942688
BOA,The previous application is much better than this one,The previous application is much better than this one,1,2024-07-18,Google Play,positive,0.9991149306297302
BOA,I think this app is fraudulent. It is not real,I think this app is fraudulent. It is not real,1,2024-01-15,Google Play,negative,0.9998007416725159
BOA,BOA mobile the best App,BOA mobile the best App,5,2024-03-20,Google Play,positive,0.9997171759605408
BOA,this app not work why?pleas tell me,this app not work why?pleas tell me,2,2024-05-04,Google Play,negative,0.9996669292449951
BOA,The worse app I have ever seen.,The worse app I have ever seen.,1,2024-03-01,Google Play,negative,0.9997802376747131
BOA,this app doesn't fit the bank,this app doesnt fit the bank,1,2024-02-10,Google Play,negative,0.9997518658638
BOA,App good. how money transfer tele birr agents,App good. how money transfer tele birr agents,1,2024-02-12,Google Play,positive,0.9927453398704529
BOA,exellent digital transaction of money,exellent digital transaction of money,5,2024-11-27,Google Play,negative,0.9944479465484619
BOA,Now am confused upgrade or downgrade 🤔,Now am confused upgrade or downgrade,1,2024-04-17,Google Play,negative,0.9979978203773499
BOA,This app is very simpl for useing,This app is very simpl for useing,4,2024-05-10,Google Play,negative,0.9941026568412781
BOA,the underrated app I've ever seen and ur banking system is Soo Idiocracy,the underrated app Ive ever seen and ur banking system is Soo Idiocracy,1,2024-06-27,Google Play,negative,0.9972744584083557
BOA,It crash always,It crash always,4,2024-04-13,Google Play,negative,0.9991788268089294
BOA,Great always great!!!,Great always great!!!,5,2024-04-30,Google Play,positive,0.9998846054077148
BOA,"Some problem this app,","Some problem this app,",1,2024-04-20,Google Play,negative,0.9994459748268127
BOA,It doesn't work anymore,It doesnt work anymore,1,2024-05-01,Google Play,negative,0.9996057152748108
BOA,The best beautiful app,The best beautiful app,5,2024-05-01,Google Play,positive,0.9998698234558105
BOA,Fix the bug.,Fix the bug.,1,2024-05-02,Google Play,negative,0.9944986701011658
BOA,Professional on banking app,Professional on banking app,5,2024-11-01,Google Play,positive,0.9616296291351318
BOA,Very very bad app,Very very bad app,1,2024-04-21,Google Play,negative,0.9997959733009338
BOA,The worst mobile banking app,The worst mobile banking app,1,2024-07-11,Google Play,negative,0.9997923970222473
BOA,FIX YOUR Apollo!! You guys where the best 👌,FIX YOUR Apollo!! You guys where the best,1,2024-07-23,Google Play,positive,0.9998003840446472
BOA,It's not convenient,Its not convenient,1,2024-06-17,Google Play,negative,0.9997932314872742
BOA,It is better than before and i like it,It is better than before and i like it,5,2024-02-22,Google Play,positive,0.9998542070388794
BOA,Good banking app,Good banking app,4,2024-04-29,Google Play,positive,0.999841570854187
BOA,Very old app is disgusting,Very old app is disgusting,1,2024-04-25,Google Play,negative,0.9996281862258911
BOA,Great app than others,Great app than others,5,2024-05-02,Google Play,positive,0.9997201561927795
BOA,It needs more improvment,It needs more improvment,2,2024-11-24,Google Play,negative,0.998616099357605
BOA,Slow every time,Slow every time,2,2024-05-08,Google Play,negative,0.999620795249939
BOA,Abissiniya bank one of the best for giving the future,Abissiniya bank one of the best for giving the future,5,2024-04-12,Google Play,positive,0.9998038411140442
BOA,What mean disable developer option?,What mean disable developer option?,5,2024-05-01,Google Play,negative,0.9994254112243652
BOA,It doesn't work 😔,It doesnt work,1,2024-05-07,Google Play,negative,0.999631404876709
BOA,It is Good to save time 👌👌,It is Good to save time,3,2024-05-31,Google Play,positive,0.9998465776443481
BOA,It doesn't work,It doesnt work,1,2024-07-12,Google Play,negative,0.999631404876709
BOA,Easy and cool app,Easy and cool app,5,2024-05-16,Google Play,positive,0.999842643737793
BOA,Don't trust this bank and its service.,Dont trust this bank and its service.,1,2024-08-16,Google Play,negative,0.9993823766708374
BOA,this is so disappointing app 😞,this is so disappointing app,1,2024-07-31,Google Play,negative,0.9998049139976501
BOA,It is very nice app,It is very nice app,4,2024-01-24,Google Play,positive,0.9998601675033569
BOA,Yet another useless app,Yet another useless app,1,2024-04-09,Google Play,negative,0.9997926354408264
BOA,App isn't working,App isnt working,1,2024-08-18,Google Play,negative,0.9934582114219666
BOA,By assessing this you can tell Abyssinia bank has no idea what mobile banking is ?,By assessing this you can tell Abyssinia bank has no idea what mobile banking is ?,1,2025-01-02,Google Play,negative,0.9992759823799133
BOA,I like this bank by his activity and respect castemers i look like my house,I like this bank by his activity and respect castemers i look like my house,5,2024-04-22,Google Play,positive,0.9994611144065857
BOA,It doesn't work,It doesnt work,1,2024-02-17,Google Play,negative,0.999631404876709
BOA,App is so bad network,App is so bad network,1,2024-05-16,Google Play,negative,0.9997804760932922
BOA,The worest mobile banking app,The worest mobile banking app,1,2024-05-02,Google Play,negative,0.8432722687721252
BOA,The worst mobile banking app,The worst mobile banking app,1,2024-06-04,Google Play,negative,0.9997923970222473
BOA,It doesn't work.,It doesnt work.,1,2024-09-12,Google Play,negative,0.9996922016143799
BOA,Please this app on my android phone,Please this app on my android phone,3,2024-11-20,Google Play,positive,0.6488661766052246
BOA,we want international mobile banking,we want international mobile banking,1,2024-07-22,Google Play,positive,0.9587844014167786
BOA,Need many improvements,Need many improvements,2,2024-04-30,Google Play,negative,0.8345035314559937
BOA,Very Very nice 👌 👍,Very Very nice,5,2024-05-23,Google Play,positive,0.9998605251312256
BOA,77867748 I can't update my mobile banking,77867748 I cant update my mobile banking,1,2024-05-14,Google Play,negative,0.9929962754249573
